exp_id,step,train_loss,val_loss,val_ppl,grad_norm,dead_rate,max_mem_gb,elapsed_sec,checkpoint,gate_ppl_pass,gate_dead_pass
1A_noprop_ste,800,0.7651438464721044,8.901011390686035,7339.392780146934,0.03553124226225614,9.5367431640625e-07,2.5702695846557617,171.8,/content/drive/MyDrive/drex_parallel_results/colab_20260317_131505/checkpoints/1A_noprop_ste_step_0000800.pt,True,True
0A_fp32_noprop,800,0.9427061676979065,9.865122966766357,19247.24026856086,0.10094415705667413,6.357828776041666e-07,2.5702695846557617,155.9,/content/drive/MyDrive/drex_parallel_results/colab_20260317_131505/checkpoints/0A_fp32_noprop_step_0000800.pt,True,True
