exp_id,step,train_loss,val_loss,val_ppl,grad_norm,dead_rate,max_mem_gb
0A_fp32_noprop,1,3.0173511107762656,10.857874374389649,51941.55246684178,0.14498577676147792,3.178914388020833e-07,2.5702695846557617
0A_fp32_noprop,200,1.441267967224121,11.39924789428711,89254.5692390455,0.14366320690980403,6.357828776041666e-07,2.5702695846557617
0A_fp32_noprop,400,1.0919140577316284,10.52548734664917,37252.98469541409,0.15149616102048938,1.9073486328125e-06,2.5702695846557617
0A_fp32_noprop,600,0.9643712441126505,10.876626701354981,52924.76741376118,0.12589444529326363,9.5367431640625e-07,2.5702695846557617
0A_fp32_noprop,800,0.9427061676979065,9.865122966766357,19247.24026856086,0.10094415705667413,6.357828776041666e-07,2.5702695846557617
