exp_id,step,train_loss,val_loss,val_ppl,grad_norm,dead_rate,max_mem_gb,tau
1D_noprop_hestia,1,3.0226375261942544,10.815751304626465,49799.05588131281,0.16750860334949944,9.5367431640625e-07,2.5702695846557617,0.4999
1D_noprop_hestia,200,1.4670088191827138,8.202045679092407,3648.406146779894,0.07314731249677418,6.357828776041666e-07,2.5702695846557617,0.4804
1D_noprop_hestia,400,1.046191155910492,8.654558410644531,5736.235343529918,0.05899376433586726,2.2252400716145835e-06,2.5702695846557617,0.4616
1D_noprop_hestia,600,0.8718361258506775,8.86346212387085,7068.91388384511,0.052087723624238115,0.0,2.5702695846557617,0.4435
1D_noprop_hestia,800,0.827149361371994,8.929210166931153,7549.3003338164135,0.04778975588003866,9.5367431640625e-07,2.5702695846557617,0.4261
1D_noprop_hestia,1000,0.7670907825231552,8.963418636322022,7812.018313891898,0.04642523426982936,1.2715657552083333e-06,2.5702695846557617,0.4094
1D_noprop_hestia,1200,0.7703643590211868,8.949893131256104,7707.068172401308,0.044855780507261106,9.5367431640625e-07,2.5702695846557617,0.3933
